invoice_number,date,net_worth,tax_id_1,tax_id_2,iban,seller_city,seller_state,seller_zip,client_city,client_state,client_zip,seller_name,seller_address,client_name,client_address,source_file,vat,gross_worth
48844293,10/31/2020,3914.78,910-71-1328,992-74-2444,GB47NBVF94295045071181,Lake Curtis,MD,41803,Lake Curtis,MD,41803,Carter-Carroll,54629 Eric Roads Suite 667,Hansen-Barrett,6512 Jones Forge,invoice_784.pdf0.txt,391.47800000000007,4306.258
60866416,02/17/2021,258.96,953-71-2756,942-90-5696,GB94WSHN30369012384367,Vincenttown,VT,21566,Vincenttown,VT,21566,"Parker, Patterson and Smith",29573 Carolyn Course,Arnold PLC,1983 Michael Islands Apt. 059,invoice_785.pdf0.txt,25.896,284.856
16543713,11/21/2016,103149.56,903-88-4290,943-74-5746,GB91LZ1Z44005662333118,East Carolmouth,AZ,89797,East Carolmouth,AZ,89797,"Hoover, Nunez and Lewis",15174 Wilson Glen,Garrett LLC,3733 Hill Heights,invoice_786.pdf0.txt,10314.956,113464.516
78796145,03/28/2017,19736.39,926-82-7336,939-79-0082,GB201SZD02077927293024,West Hannahville,NC,22541,West Hannahville,NC,22541,Jones Ltd,7221 Brown Glen,"Coleman, Cowan and Mejia",848 Heather Brooks Suite 713,invoice_787.pdf0.txt,1973.6390000000001,21710.029
62005229,03/05/2018,69.98,970-79-7552,983-97-4249,GB27GKAK37654921959034,North Brandonbury,NC,79412,North Brandonbury,NC,79412,Harmon LLC,442 Perez Port,Chapman LLC,3612 Rodriguez Union,invoice_788.pdf0.txt,6.998000000000001,76.97800000000001
88628178,07/18/2012,1509.87,975-71-4059,973-86-8876,GB64UBLI38769744685141,North Alexander,ME,80117,North Alexander,ME,80117,"Stone, Fernandez and Swanson",6995 Hunter Place Apt. 926,"Johnson, Newman and Nelson",20195 Lisa Island,invoice_789.pdf0.txt,150.987,1660.857
29712721,05/04/2021,85.98,932-90-5392,904-95-9977,GB15QZKA88830741837409,West Kelsey,MI,40630,West Kelsey,MI,40630,Holder-Mcdowell,80159 Robert Crest,Navarro LLC,44487 Natalie Port,invoice_78_color_B_253.pdf0.txt,8.598,94.578
71748307,12/24/2011,1433.55,950-74-4484,996-86-8087,GB48EAPQ46997886926034,Parkerton,FL,76330,Parkerton,FL,76330,"Velasquez, Ward and Ballard",87336 Payne Way Suite 716,Lewis Group,537 Wilson Parkways,invoice_79.pdf0.txt,143.355,1576.905
98964062,05/30/2018,249.5,941-73-3427,923-92-8409,GB96GQJZ03988921998435,Lake Ronaldberg,DC,76862,Lake Ronaldberg,DC,76862,Scott LLC,9206 Sierra Crossing,Lawrence-Pacheco,688 Holland Isle,invoice_790.pdf0.txt,24.950000000000003,274.45
93300746,02/11/2013,331.94,907-82-2792,953-84-1487,GB28KLRK56290237567077,New Jonathan,DC,38097,New Jonathan,DC,38097,"Holloway, Ford and Smith",048 Brown Creek Apt. 631,"Pena, Hernandez and Miller",566 Daniels Causeway,invoice_791.pdf0.txt,33.194,365.134
35014787,01/17/2012,142.23,976-73-4628,934-81-8590,GB40HHVJ53610108173643,Port Ashley,ND,99052,Port Ashley,ND,99052,"Rich, Bentley and Schmidt",2436 Hammond Shores,Avila and Sons,571 Robinson Creek,invoice_792.pdf0.txt,14.222999999999999,156.45299999999997
52335893,09/30/2012,15034.23,921-84-3512,986-75-5185,GB67VRGE08714906088983,South Joseph,NC,41730,South Joseph,NC,41730,Stanley Group,5487 Richard Track Suite 480,Mcbride-Sanchez,48923 Dominguez Locks Apt. 317,invoice_793.pdf0.txt,1503.423,16537.653
54557938,08/03/2016,5325.01,908-90-9491,920-88-3036,GB610HLG05005223844074,Lake Natasha,GA,64172,Lake Natasha,GA,64172,"Kim, Lloyd and White",057 Walsh Ranch,"Clark, Russell and Johns",67220 Knox Divide,invoice_794.pdf0.txt,532.5010000000001,5857.511
32530432,11/11/2014,5088.78,938-70-7271,915-91-7687,GB37HJCHO03964179060142,New Seanburgh,TX,46774,New Seanburgh,TX,46774,"Smith, Gonzalez and Wallace",517 Drake Meadow,Barnes PLC,91305 Laura Street Apt. 439,invoice_795.pdf0.txt,508.878,5597.657999999999
30083114,12/19/2016,555.28,976-90-7046,926-74-1022,GB29LSQD94062786526203,Charlesside,OR,90692,Charlesside,OR,90692,"Smith, Garcia and Brown",018 Joseph Parkway,Diaz LLC,97546 Brown Hills Apt. 820,invoice_796.pdf0.txt,55.528,610.808
31386585,02/03/2021,199.98,984-74-8068,917-98-0997,GB84ZVVN32534578508768,Carolfort,HI,78427,Carolfort,HI,78427,Rodgers-Garcia,4296 Lucas Springs Suite 455,Bruce-Reid,7895 White Estate,invoice_797.pdf0.txt,19.998,219.97799999999998
17811597,07/24/2013,3414.94,966-81-7400,926-83-4037,GB75RJCO26246800396107,East Rachelburgh,KS,55286,East Rachelburgh,KS,55286,Jensen PLC,565 Kelly Freeway Apt. 583,Cox-Moore,9085 Ashley Ford Suite 319,invoice_798.pdf0.txt,341.494,3756.434
94215570,11/05/2017,9.98,951-77-3930,970-87-1723,GB74V1IGS00454458523860,Lauraton,OR,80222,Lauraton,OR,80222,Henry Inc,46769 James Grove Apt. 769,"Cole, Lee and Long","PSC 5057, Box 8574",invoice_799.pdf0.txt,0.9980000000000001,10.978
93132815,09/07/2019,226.98,994-76-2516,965-88-2883,GB86ZU0D03559216642476,Morrismouth,DE,60120,Morrismouth,DE,60120,Lucas-Lewis,0439 Thomas Valleys Apt. 212,Price-Bennett,4280 Mcpherson Spur,invoice_79_color_B_254.pdf0.txt,22.698,249.678
35312696,05/11/2017,292.68,940-84-6250,922-70-7690,GB24PPHX39330226937268,Jacktown,UT,04354,Jacktown,UT,04354,"Parker, Khan and Parker",2487 Todd Green Suite 559,"Thompson, Terry and Johnson",47851 Michael Rapids Suite 469,invoice_7_color_B_245.pdf0.txt,29.268,321.948
74184749,03/07/2015,2.99,963-86-0433,990-98-8702,GB69IFZX47543651270054,DPO ,AP,38632,DPO ,AP,38632,Klein and Sons,Unit 6028 Box 0366,Liu-Perry,6914 Carolyn Circle,invoice_8.pdf0.txt,0.29900000000000004,3.289
17619666,03/09/2020,37654.0,941-97-9699,937-79-7558,GB40,North Jennifer,TN,83320,North Jennifer,TN,83320,Wilkerson Ltd,49006 Saunders Villages Suite 098,English-Brown,56684 Tracey Ranch,invoice_80.pdf0.txt,3765.4,41419.4
24060857,07/09/2015,261.41,949-76-4848,934-76-3266,GB34IDVP93151630757847,Anthonytown,AZ,83497,Anthonytown,AZ,83497,"Gonzalez, Bauer and Taylor",200 Jackson Flat,Collins-Williams,7227 Michael Lakes Apt. 810,invoice_800.pdf0.txt,26.141000000000005,287.55100000000004
37763406,08/17/2015,63684.88,944-84-6954,999-84-6006,GB29UQGL80485248896431,Heatherfurt,NY,30107,Heatherfurt,NY,30107,Kaufman-Martin,63370 William Turnpike Apt. 926,Brown Ltd,654 Robinson Villages Apt. 390,invoice_801.pdf0.txt,6368.488,70053.368
69607855,08/02/2014,20600.0,911-88-3375,901-97-4500,GB81JOBH59020356401789,South Paulfort,DE,75869,South Paulfort,DE,75869,Shaffer Ltd,9147 Mercado Flats Suite 699,Wright LLC,7147 Wilson Stream,invoice_802.pdf0.txt,2060.0,22660.0
74337375,11/26/2018,174.15,989-77-5388,946-90-5500,GBO9ARDNO04052597984359,Kathleenview,WA,77540,Kathleenview,WA,77540,Trujillo-Johnson,07030 Stevenson Stravenue,"Garrett, Simmons and Smith",52259 Alexander Station Suite 695,invoice_803.pdf0.txt,17.415000000000003,191.565
25604558,03/08/2015,278.93,903-83-8978,968-91-4447,GB80TMJI44741478905305,Penaborough,VT,44420,Penaborough,VT,44420,Mcdaniel Inc,980 Henry Ville,Taylor and Sons,1445 Silva Trace,invoice_804.pdf0.txt,27.893,306.823
86504530,08/03/2014,19078.52,956-92-8436,928-95-8430,GB51XYWRO02122483867316,West Vincentbury,NJ,79795,West Vincentbury,NJ,79795,"Campbell, Hernandez and Myers",7539 Silva Island,"Ward, Stewart and Bennett",Unit 3754 Box 7172,invoice_805.pdf0.txt,1907.852,20986.372
56427222,11/26/2018,279.94,922-88-8140,908-98-1151,GB31DWKI61814192089300,New Kimberlyhaven,AZ,52628,New Kimberlyhaven,AZ,52628,"Padilla, Webb and Pearson",96997 Ellis River,Marsh-Kennedy,90918 Jesus Village Suite 061,invoice_806.pdf0.txt,27.994,307.93399999999997
67851927,09/22/2016,943.07,988-76-2801,999-82-7228,GB21XGYT64179960030012,North Andrewborough,FL,03034,North Andrewborough,FL,03034,"Forbes, Young and Fisher",60822 Olson Crest,Moore and Sons,18304 Valerie Row,invoice_807.pdf0.txt,94.30700000000002,1037.377
32483210,11/29/2011,69.99,967-78-7107,931-82-1890,GB94J,Mcdonaldshire,NH,35870,Mcdonaldshire,NH,35870,"Robles, Carroll and Pittman",429 Bethany Shore Apt. 216,Quinn-Campos,90271 Nathaniel Square Apt. 059,invoice_808.pdf0.txt,6.999,76.98899999999999
42498094,03/21/2017,128.97,911-91-7283,937-72-6545,GBO8RWVA59280101041053,Richport,AR,85238,Richport,AR,85238,Hall LLC,27618 Johnson Shores Suite 030,Brown-Vazquez,USCGC Monroe,invoice_809.pdf0.txt,12.897,141.867
16759248,09/17/2017,69577.2,956-95-0846,956-99-7330,GB93TWXT35430625888348,DPO ,AA,21127,DPO ,AA,21127,"Lee, Gomez and Chung",Unit 8889 Box 9884,Williams PLC,38602 Santos Lane,invoice_80_color_B_246.pdf0.txt,6957.72,76534.92
86792000,04/11/2020,451.3,917-80-7963,958-74-4412,GB46SUWL10604451928084,Meganshire,FL,51139,Meganshire,FL,51139,Chandler-Figueroa,9359 Tina Fords,Blackburn-Stephenson,USCGC Morrison,invoice_81.pdf0.txt,45.13,496.43
64603610,12/29/2013,7463.71,983-90-3306,947-77-8708,GB80WHFE54430411137024,South Feliciaview,IA,68431,South Feliciaview,IA,68431,"Davila, Reed and Wright",041 Faulkner Island,"Moore, Guerrero and Jacobson",730 Henderson Ridge,invoice_810.pdf0.txt,746.3710000000001,8210.081
81149702,02/05/2012,840.4,946-76-0585,942-70-8561,GB91ZZUL44895073330541,Wilsonport,OR,74032,Wilsonport,OR,74032,Vega Inc,08135 Meyer Walk,"Sanchez, Miller and Mitchell",36708 Dawn Roads Apt. 402,invoice_811.pdf0.txt,84.04,924.4399999999999
39193381,06/19/2015,3279.75,960-91-0327,903-92-0926,GB98STHZ78196586386978,South Davidstad,CT,55259,South Davidstad,CT,55259,Miller-Nunez,0417 Wright Parks,Mata Group,8093 Rachel Square Suite 024,invoice_812.pdf0.txt,327.975,3607.725
21024792,02/23/2013,5.8,989-95-0263,935-75-5706,GB30XWFZ0837,USCGC JohnsonFPO ,AE,73771,USCGC JohnsonFPO ,AE,73771,Black-Smith,USCGC Johnson,Peterson-Taylor,13110 Martinez Falls,invoice_813.pdf0.txt,0.58,6.38
44048791,06/30/2015,11777.83,931-85-8710,931-94-0010,GB76TFWV61243574137339,Port Bettyport,OH,62954,Port Bettyport,OH,62954,Baird-Morris,66828 Wallace Fork,Smith-Wells,7801 Gilbert Cliff Apt. 666,invoice_814.pdf0.txt,1177.7830000000001,12955.613
67123367,03/19/2020,1609.91,929-98-9064,936-77-0304,GB57PLEF02128879147146,Port Kevin,IL,29161,Port Kevin,IL,29161,Bennett PLC,202 Burgess Parkways Apt. 328,Hernandez LLC,930 Lane Trail,invoice_815.pdf0.txt,160.991,1770.901
40217081,09/15/2014,649.12,945-72-3348,963-86-6472,GBO3TGNC26577214111531,Stone PLCUSS BrownFPO ,AP,41037,Stone PLCUSS BrownFPO ,AP,41037,Stone PLC,USS Brown,Allen Inc,1995 Luis Gardens,invoice_816.pdf0.txt,64.912,714.032
95296819,06/19/2011,16101.14,997-84-6368,942-95-3041,GB36,East Michael,ME,08063,East Michael,ME,08063,"Wright, Pineda and Walker",2524 Kristie Pike Apt. 111,Benjamin-Aguilar,248 James Views Apt. 184,invoice_817.pdf0.txt,1610.114,17711.254
14139811,09/05/2018,476.97,959-79-8208,950-99-8783,GB1700TB76377431255815,South Sonyaberg,HI,38822,South Sonyaberg,HI,38822,Anderson-Nguyen,587 Wong Rest,Smith-Coleman,87928 Christina Terrace,invoice_818.pdf0.txt,47.697,524.667
72256079,04/01/2018,832.92,932-76-3043,940-92-2484,GB10FQAZ25907258049975,East Stephanie,CA,76599,East Stephanie,CA,76599,Farmer Inc,8087 Buchanan Keys Suite 419,Hanna-Tapia,075 Hutchinson Knolls,invoice_819.pdf0.txt,83.292,916.212
71561544,10/27/2019,73742.89,910-86-4694,997-75-5313,GB44GUVN59172661985184,Port Ronaldborough,DC,22028,Port Ronaldborough,DC,22028,Gonzalez-Davis,26490 Samantha Trail,Downs-Harvey,449 Barnes Ford,invoice_81_color_B_254.pdf0.txt,7374.289000000001,81117.179
47981077,07/10/2017,16513.76,929-82-8651,934-77-3140,GB81KHDY06695208511692,Heatherside,MI,85710,Heatherside,MI,85710,Santiago-King,80105 Flores Ferry,Shelton-Mason,Unit 7068 Box 4271,invoice_82.pdf0.txt,1651.376,18165.136
77715322,08/23/2013,35.94,997-96-7320,917-96-4735,GB98HWVS80522515394628,Bethfurt,WV,92025,Bethfurt,WV,92025,Pena-Boyd,7048 Michael Ridge,Branch-White,51915 Kathryn Keys,invoice_820.pdf0.txt,3.594,39.534
20802870,02/08/2017,26443.21,956-91-9148,980-78-0734,GB52UKGE99002499068410,DPO ,AP,39497,DPO ,AP,39497,Ramirez Ltd,Unit 8627 Box 5120,Warren-Willis,925 Ward Causeway Apt. 627,invoice_821.pdf0.txt,2644.321,29087.531
73019594,05/11/2020,903.6,996-91-6764,983-74-6801,GB22WYEY75076082414028,Stevenhaven,ME,04335,Stevenhaven,ME,04335,"Knight, Howell and Pugh",63508 Steele Fields,Jenkins PLC,Unit 6603 Box 2116,invoice_822.pdf0.txt,90.36000000000001,993.96
74494433,09/12/2017,3644.31,961-72-2355,970-82-4039,GB10TPUA77994091934658,North Sheila,PA,37277,North Sheila,PA,37277,Huynh-Ruiz,9148 Chambers Rapid Suite 844,Mcintosh-Macdonald,272 Allen Crescent Apt. 713,invoice_823.pdf0.txt,364.43100000000004,4008.741
36985569,12/07/2015,90.0,956-84-4205,909-72-1634,GB26PKDS72578826688808,South Seth,HI,76059,South Seth,HI,76059,Martinez PLC,47289 Ashley Oval Apt. 958,Williams-Reid,99188 Angela Village Suite 839,invoice_824.pdf0.txt,9.0,99.0
18670724,02/02/2018,2219.83,925-99-5465,946-70-7914,GBO6LENG97987218683219,Lake Marissa,PA,96579,Lake Marissa,PA,96579,Davis-Shepherd,776 Alison Inlet,"Fisher, Gonzalez and Garcia",939 Solomon Stream,invoice_825.pdf0.txt,221.983,2441.813
29998351,12/21/2012,18259.99,985-97-0354,960-92-5776,GBO3WLPW04938114706004,New Robin,TX,97193,New Robin,TX,97193,Johnson-Mcdonald,07648 Kerr Parks,Sheppard Ltd,65570 Daniel Pike Apt. 160,invoice_826.pdf0.txt,1825.9990000000003,20085.989
45743873,02/23/2014,59.08,907-94-0292,934-76-2225,GB63UUKW88923169438377,Smithville,PA,16653,Smithville,PA,16653,Smith PLC,884 Kim Port,Todd-Barnes,USNV Smith,invoice_827.pdf0.txt,5.908,64.988
95216794,08/10/2017,43.76,946-79-3835,939-82-6159,GB94Z0CS29335948893013,Bonniemouth,VA,53323,Bonniemouth,VA,53323,"Nguyen, Russell and Rodriguez",0424 Kristy Rapid Suite 516,Adams-Burns,053 Shawn Fields,invoice_828.pdf0.txt,4.376,48.135999999999996
85432283,12/13/2014,113.91,950-92-7100,993-99-7022,GB25XTZN61207419513391,West Williamville,NC,13866,West Williamville,NC,13866,Stanton-Williams,4331 Johnson Plains Apt. 242,Thompson-Perry,6801 Wiggins Prairie Suite 455,invoice_829.pdf0.txt,11.391,125.301
67802841,09/09/2015,3295.97,994-80-4856,935-80-2158,GBO5EFWL28589579077613,Port Lisaburgh,IL,08966,Port Lisaburgh,IL,08966,Lynn-Wise,753 Henry Ville,Nelson-Clark,7925 Alvarez Drive,invoice_82_color_B_249.pdf0.txt,329.597,3625.567
24734743,12/13/2015,269.53,979-82-5545,929-91-8169,GB27FMNA07632139513602,South Joshuaburgh,PA,81931,South Joshuaburgh,PA,81931,Tyler-Black,78229 Davis Coves Apt. 526,Gross PLC,88767 Frank Ferry,invoice_83.pdf0.txt,26.953,296.48299999999995
40044178,04/05/2019,1881.12,993-73-5866,908-91-0888,GB741FZP51395809591442,Racheltown,AZ,11973,Racheltown,AZ,11973,Valenzuela PLC,38618 Alejandra Forest Apt. 304,Wilson Group,579 Henry Heights,invoice_830.pdf0.txt,188.112,2069.232
45904441,02/14/2019,576.33,946-82-9825,996-79-5687,GB26PYSB20884519683362,Greentown,HI,20526,Greentown,HI,20526,"Raymond, Mejia and Thomas",77580 Flores Place Suite 254,"Martin, Wright and Mccarty","PSC 0648, Box 7748",invoice_831.pdf0.txt,57.63300000000001,633.9630000000001
85765662,04/22/2017,98.24,911-83-6943,971-83-2985,GB93BKA083939015460445,East Laura,OH,47472,East Laura,OH,47472,Fisher PLC,985 Barnes Street Suite 193,"Meyer, Lambert and Smith",94070 Durham Orchard Suite 505,invoice_832.pdf0.txt,9.824,108.064
72492750,02/03/2013,343.2,964-86-3709,983-70-9730,GB95DUBT22656942604217,Huertaside,OR,19492,Huertaside,OR,19492,Ramsey-Marshall,74924 Jeffrey Keys Suite 073,Gomez Ltd,384 Eric Avenue,invoice_833.pdf0.txt,34.32,377.52
85303612,07/08/2016,1953.83,956-80-1547,973-80-7172,GB13QCQB12342217088974,North Phillipshire,IA,42021,North Phillipshire,IA,42021,Dixon-Hebert,03290 Ruiz Groves Suite 916,Stewart-Faulkner,"PSC 3846, Box 9643",invoice_834.pdf0.txt,195.383,2149.2129999999997
45562249,10/19/2018,386.3,955-77-6961,977-98-0264,GB22BXDG54057978757726,Normaberg,GA,40612,Normaberg,GA,40612,Mccormick PLC,5000 Ramos Square,"Williams, Smith and Myers",839 Mason Squares Apt. 624,invoice_835.pdf0.txt,38.63,424.93
39772830,03/30/2016,748.78,994-83-1323,969-90-5658,GB65JSUB40056859416979,Barbaraburgh,MN,78518,Barbaraburgh,MN,78518,Gentry-Villarreal,9869 Evans River Apt. 348,"Ray, Evans and Davis",USNS Graves,invoice_836.pdf0.txt,74.878,823.658
99173131,08/30/2011,36.64,979-83-5788,967-95-3242,GB12JVSB37709032390713,Thompsonton,ME,85462,Thompsonton,ME,85462,Williams Group,20488 Madeline Row,Willis and Sons,397 Cody Plain Suite 364,invoice_837.pdf0.txt,3.664,40.304
76322049,05/21/2021,177.11,932-98-4214,950-91-2299,GB73AHPS7,Lake Kristine,CT,42610,Lake Kristine,CT,42610,"Carter, Molina and Garcia",6710 Sean Ports,Jones LLC,0875 Charles Village Suite 140,invoice_838.pdf0.txt,17.711000000000002,194.82100000000003
63246591,01/07/2020,17.96,901-98-6571,959-94-8870,GB87FIAL58030346735047,New Alyssa,NE,08835,New Alyssa,NE,08835,"Rose, Smith and Moreno",4507 James Mill Suite 588,Williams-Jimenez,07227 Kristen Locks Suite 358,invoice_839.pdf0.txt,1.7960000000000003,19.756
88223203,01/14/2014,253.96,910-85-4727,973-94-2332,GB14CVST21243189310101,Huntshire,TN,09847,Huntshire,TN,09847,Jordan-Moreno,7242 Karen Street,"York, Best and Spencer",0280 Rose Crossing Suite 096,invoice_83_color_B_240.pdf0.txt,25.396,279.356
68338115,01/07/2021,145.53,949-77-5366,939-99-9502,GB510EMX60944820724863,West Rachelport,AL,68880,West Rachelport,AL,68880,"Bennett, Sullivan and Collier",15274 Jeremy Drive,Adams-Lewis,43501 Dickerson Green Apt. 577,invoice_84.pdf0.txt,14.553,160.083
30208398,05/24/2019,40.25,952-82-4303,936-91-7429,GB66EKEI36897474997889,New Miguel,HI,95698,New Miguel,HI,95698,"Thomas, White and Smith",8485 Jack Key Apt. 255,"Green, Scott and Miller",101 Ford Stravenue,invoice_840.pdf0.txt,4.025,44.275
97776691,04/16/2014,1712.65,934-82-2702,946-98-5103,GB52RVGM63349413875126,East Jacobtown,AZ,24921,East Jacobtown,AZ,24921,Acosta-Mendoza,020 Daniel Motorway Apt. 995,"Malone, Pierce and Morgan",1163 Katie Roads,invoice_841.pdf0.txt,171.26500000000001,1883.9150000000002
29515593,03/21/2021,300.26,938-72-7211,973-82-3932,GB54QNHU33327112150795,Port Adrian,NE,50962,Port Adrian,NE,50962,"Thompson, Jackson and Ware",544 Foley Keys,Foster-Nelson,13818 Melinda Ramp,invoice_842.pdf0.txt,30.026,330.286
65981953,05/14/2020,934.87,932-86-9428,978-99-3941,GB90SKPB52785824368203,Norriston,IL,77707,Norriston,IL,77707,Horton LLC,44374 Watkins Points,Jackson-Holland,167 Howard Place Suite 420,invoice_843.pdf0.txt,93.48700000000001,1028.357
50357965,02/06/2015,351.92,923-85-6655,964-75-1002,GB49KRRH09651427977294,USNV RodriguezFPO ,AA,36109,USNV RodriguezFPO ,AA,36109,Curtis-Lloyd,USNV Rodriguez,"Conner, Lucas and Mullen",70496 James Hill Apt. 960,invoice_844.pdf0.txt,35.192,387.112
69721323,05/07/2019,8314.2,936-71-8228,949-88-4885,GB22XZGA27411153163644,West Nicoleville,AZ,46136,West Nicoleville,AZ,46136,Murray-Eaton,773 Joseph Plains,"Cuevas, Reid and Hurst",98071 Daniel Heights,invoice_845.pdf0.txt,831.4200000000001,9145.62
40631256,02/05/2014,359.77,963-92-2266,944-73-9850,GB81YFBP61884065352583,USNS BarkerFPO ,AP,35834,USNS BarkerFPO ,AP,35834,Gonzales-Callahan,USNS Barker,Russell-Jackson,3711 Rebecca Lodge Suite 568,invoice_846.pdf0.txt,35.977,395.74699999999996
60595703,08/13/2019,7822.74,975-72-9657,998-87-5040,GB36CCER60185835874040,West Donaldfort,DE,82741,West Donaldfort,DE,82741,"Bullock, Jenkins and Harrison",79876 Jessica Light,Gibbs Ltd,680 Tamara Summit Apt. 679,invoice_847.pdf0.txt,782.274,8605.014
37575831,08/27/2017,186.63,932-99-6925,901-80-6675,GB24QKLA17088933212020,Smithmouth,MN,67317,Smithmouth,MN,67317,Mcbride-Smith,632 Katherine Valley Suite 528,Kelly LLC,3158 Nicholas Harbor,invoice_848.pdf0.txt,18.663,205.293
69638281,07/09/2014,60.0,971-95-7260,968-92-6539,GB88ABQW68230357564176,Kevinland,AK,42225,Kevinland,AK,42225,Powers-Parker,152 Johnson Estate,Anderson-Lindsey,72498 Joseph Mill Apt. 418,invoice_849.pdf0.txt,6.0,66.0
22442124,01/13/2012,192.34,977-78-9064,937-95-4564,GB15HDTW85461664416478,Holland and SonsUSS HallFPO ,AE,01861,Holland and SonsUSS HallFPO ,AE,01861,Holland and Sons,USS Hall,"Benitez, Pierce and Moreno",265 Tanya Islands Apt. 337,invoice_84_color_B_252.pdf0.txt,19.234,211.574
19570656,04/05/2016,59.98,996-85-2350,911-88-4203,GBO8UMMI98094755494368,Heathertown,WA,04052,Heathertown,WA,04052,Nixon-Delacruz,3434 Erik Square Apt. 923,Schneider-Garrison,USCGC Delgado,invoice_85.pdf0.txt,5.998,65.978
71388340,02/21/2021,13015.84,960-81-3944,928-83-9846,GB90ESX186669085473554,Tonyafurt,MT,38836,Tonyafurt,MT,38836,Berg Ltd,37866 Rhodes Point Apt. 453,Hicks-Mayer,0370 James Flat Apt. 820,invoice_850.pdf0.txt,1301.584,14317.424
28807915,06/10/2020,2601.64,914-81-8588,904-95-4664,GBO6ANRX72033981145652,Snyderside,CT,46654,Snyderside,CT,46654,Lucas-Hall,426 Teresa Inlet,Dixon-Thompson,301 Gardner Cliff,invoice_851.pdf0.txt,260.164,2861.804
63279909,01/27/2012,259.96,989-82-7249,988-98-5445,GB43PBLX16667607456773,Wilsonborough,NC,68492,Wilsonborough,NC,68492,Jacobson-Wilson,842 Jessica Port,Baker PLC,27210 Allison Rue,invoice_852.pdf0.txt,25.996,285.95599999999996
11829549,05/13/2017,156.6,955-74-0303,910-99-4402,GB42GRFE12828986459550,North Jessica,WI,60501,North Jessica,WI,60501,Smith-Myers,123 Matthew Loaf,"Tapia, Robinson and Miller",417 Christopher Brook Suite 968,invoice_853.pdf0.txt,15.66,172.26
37451664,06/11/2020,139.93,997-75-1112,916-94-8739,GB31KIAV64209378666800,East Katherineton,MT,53545,East Katherineton,MT,53545,,,"Williams, Schneider and Gomez",588 Morales Rapids,invoice_854.pdf0.txt,13.993000000000002,153.923
32135544,08/16/2014,626.54,912-95-0493,997-85-1616,GB21VGUQ93040788957754,DPO ,AA,27717,DPO ,AA,27717,Reed and Sons,Unit 5010 Box 0461,Lucas-Barnett,USNS Scott,invoice_855.pdf0.txt,62.653999999999996,689.194
45175273,03/30/2020,701.4,901-73-3277,920-80-9993,GB100BAM24928408675285,Lewisbury,NC,68186,Lewisbury,NC,68186,Thomas and Sons,8762 Matthew Overpass Apt. 126,"Smith, Fox and Castaneda",1827 Byrd Islands,invoice_856.pdf0.txt,70.14,771.54
22529030,02/02/2018,2171.88,960-87-3385,938-83-8149,GB480ZWQ30024053292452,South James,PA,13959,South James,PA,13959,"Hogan, Adkins and Rogers",2917 Young Cape,Johnson LLC,3913 Frank Inlet,invoice_857.pdf0.txt,217.18800000000002,2389.068
84652373,02/23/2021,211.77,991-72-5826,937-70-8530,GB91IYX005542456978150,Lake John,WV,84178,Lake John,WV,84178,Nguyen-Roach,247 David Highway,Clark-Foster,77477 Troy Cliff Apt. 853,invoice_858.pdf0.txt,21.177000000000003,232.947
45302561,11/25/2015,124867.29,953-90-8379,950-70-5811,GB51GQGK03722855880684,Roberttown,MN,62250,Roberttown,MN,62250,Wright-Hall,3641 Sawyer Ridge Suite 572,Finley PLC,71106 Jessica Rapid Suite 235,invoice_859.pdf0.txt,12486.729,137354.019
37306845,04/29/2015,9230.69,942-80-1005,902-77-3474,GB28EWHK11859621089321,USNV MartinFPO ,AE,82646,USNV MartinFPO ,AE,82646,Scott-Young,USNV Martin,Edwards Ltd,09820 Rebecca Springs,invoice_85_color_B_254.pdf0.txt,923.0690000000001,10153.759
18650156,03/23/2020,101.93,971-82-5916,964-75-4735,GB19FFCY83556688389779,New Victoriaberg,MS,61758,New Victoriaberg,MS,61758,Young LLC,80219 Green Squares,Rodriguez LLC,518 Nguyen Landing Apt. 645,invoice_86.pdf0.txt,10.193000000000001,112.123
75399670,03/25/2012,223.89,997-91-5844,998-79-3566,GB740ALW12437007562033,Port Tonybury,ME,29427,Port Tonybury,ME,29427,Roberts-Larson,34377 Deborah Cliffs,"Hernandez, Murphy and Saunders",99581 Raymond Forge Apt. 828,invoice_860.pdf0.txt,22.389,246.279
73285932,07/25/2017,615.88,963-86-7453,901-73-0142,GB16HUWQ31434229260013,West Mary,IN,06055,West Mary,IN,06055,"Merritt, Williams and Young",6801 Frank Run,"Olson, Cisneros and Moore",80943 Beck Divide,invoice_861.pdf0.txt,61.588,677.468
33310882,01/23/2020,2223.83,989-79-2897,917-78-6794,GB92THKG55938218455949,Lindseyfort,TN,83907,Lindseyfort,TN,83907,Brown Group,2672 Rodriguez Parks,"Davis, Hogan and Hardin",456 Snyder Crossroad,invoice_862.pdf0.txt,222.383,2446.2129999999997
40108666,02/07/2020,452.92,993-75-3149,998-98-6887,GB80MTNI52501633185191,East Lisastad,RI,21938,East Lisastad,RI,21938,"Bailey, Murray and Lewis",33771 Powell Pike Suite 054,Hester Inc,4000 Tonya Rapid Suite 963,invoice_863.pdf0.txt,45.292,498.212
34476404,07/24/2018,31350.98,975-86-1582,902-92-1120,GB14UTZB20101973421914,USNV JonesFPO ,AE,13513,USNV JonesFPO ,AE,13513,"Carrillo, Lara and Hooper",USNV Jones,Ellis and Sons,85942 Tucker Plains Apt. 982,invoice_864.pdf0.txt,3135.098,34486.078
